lane_class,strategy_context,provider,dataset,schema,stype_in,row_id,author_market_code,instrument_id,raw_symbol,provider_ts_event_start_utc,derived_completed_bar_end_utc,completed_trading_date,open,high,low,close,volume,provider_condition_status,row_shape_status,source_raw_sha256,strategy_use_status
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T06:00:00Z,2026-05-18T07:00:00Z,2026-05-18,109.015625,109.078125,109.015625,109.046875,47154.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T07:00:00Z,2026-05-18T08:00:00Z,2026-05-18,109.03125,109.1875,109.015625,109.140625,75872.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T08:00:00Z,2026-05-18T09:00:00Z,2026-05-18,109.140625,109.25,109.140625,109.21875,86197.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T09:00:00Z,2026-05-18T10:00:00Z,2026-05-18,109.21875,109.21875,109.140625,109.15625,59037.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T10:00:00Z,2026-05-18T11:00:00Z,2026-05-18,109.15625,109.15625,109.109375,109.140625,41710.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T11:00:00Z,2026-05-18T12:00:00Z,2026-05-18,109.140625,109.34375,109.078125,109.234375,183372.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T12:00:00Z,2026-05-18T13:00:00Z,2026-05-18,109.234375,109.4375,109.15625,109.375,238904.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T13:00:00Z,2026-05-18T14:00:00Z,2026-05-18,109.390625,109.4375,109.25,109.390625,315073.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T14:00:00Z,2026-05-18T15:00:00Z,2026-05-18,109.390625,109.390625,109.15625,109.234375,213294.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T15:00:00Z,2026-05-18T16:00:00Z,2026-05-18,109.21875,109.25,109.109375,109.1875,218027.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T16:00:00Z,2026-05-18T17:00:00Z,2026-05-18,109.203125,109.25,109.109375,109.203125,134497.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T17:00:00Z,2026-05-18T18:00:00Z,2026-05-18,109.1875,109.25,109.140625,109.1875,94290.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T18:00:00Z,2026-05-18T19:00:00Z,2026-05-18,109.1875,109.1875,108.984375,109.015625,267467.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T19:00:00Z,2026-05-18T20:00:00Z,2026-05-18,109.015625,109.265625,109.015625,109.15625,371042.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T20:00:00Z,2026-05-18T21:00:00Z,2026-05-18,109.140625,109.3125,109.140625,109.296875,105329.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T22:00:00Z,2026-05-18T23:00:00Z,2026-05-19,109.28125,109.359375,109.28125,109.296875,11336.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-18T23:00:00Z,2026-05-19T00:00:00Z,2026-05-19,109.296875,109.3125,109.234375,109.25,13308.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T00:00:00Z,2026-05-19T01:00:00Z,2026-05-19,109.25,109.265625,109.21875,109.21875,22904.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T01:00:00Z,2026-05-19T02:00:00Z,2026-05-19,109.21875,109.296875,109.203125,109.234375,25674.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T02:00:00Z,2026-05-19T03:00:00Z,2026-05-19,109.234375,109.25,109.203125,109.203125,19376.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T03:00:00Z,2026-05-19T04:00:00Z,2026-05-19,109.203125,109.234375,109.1875,109.1875,11016.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T04:00:00Z,2026-05-19T05:00:00Z,2026-05-19,109.1875,109.21875,109.171875,109.171875,9204.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T05:00:00Z,2026-05-19T06:00:00Z,2026-05-19,109.171875,109.1875,109.125,109.125,21378.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T06:00:00Z,2026-05-19T07:00:00Z,2026-05-19,109.125,109.171875,109.109375,109.140625,34290.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T07:00:00Z,2026-05-19T08:00:00Z,2026-05-19,109.140625,109.25,109.125,109.234375,51426.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T08:00:00Z,2026-05-19T09:00:00Z,2026-05-19,109.234375,109.234375,109.15625,109.171875,32986.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T09:00:00Z,2026-05-19T10:00:00Z,2026-05-19,109.15625,109.15625,109.09375,109.125,34837.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T10:00:00Z,2026-05-19T11:00:00Z,2026-05-19,109.125,109.1875,109.046875,109.125,81627.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T11:00:00Z,2026-05-19T12:00:00Z,2026-05-19,109.140625,109.15625,109.0625,109.0625,48964.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T12:00:00Z,2026-05-19T13:00:00Z,2026-05-19,109.0625,109.125,109.0,109.0,143395.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T13:00:00Z,2026-05-19T14:00:00Z,2026-05-19,109.0,109.015625,108.75,108.859375,523481.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T14:00:00Z,2026-05-19T15:00:00Z,2026-05-19,108.859375,108.9375,108.5625,108.640625,603653.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T15:00:00Z,2026-05-19T16:00:00Z,2026-05-19,108.625,108.71875,108.609375,108.703125,197307.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T16:00:00Z,2026-05-19T17:00:00Z,2026-05-19,108.703125,108.796875,108.609375,108.75,177811.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T17:00:00Z,2026-05-19T18:00:00Z,2026-05-19,108.75,108.859375,108.75,108.828125,129426.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T18:00:00Z,2026-05-19T19:00:00Z,2026-05-19,108.828125,108.875,108.65625,108.6875,226453.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T19:00:00Z,2026-05-19T20:00:00Z,2026-05-19,108.6875,108.78125,108.6875,108.75,140724.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T20:00:00Z,2026-05-19T21:00:00Z,2026-05-19,108.75,108.828125,108.71875,108.734375,114162.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T22:00:00Z,2026-05-19T23:00:00Z,2026-05-20,108.71875,108.78125,108.6875,108.78125,7450.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-19T23:00:00Z,2026-05-20T00:00:00Z,2026-05-20,108.78125,108.828125,108.75,108.8125,9261.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-20T00:00:00Z,2026-05-20T01:00:00Z,2026-05-20,108.796875,108.84375,108.765625,108.78125,15489.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-20T01:00:00Z,2026-05-20T02:00:00Z,2026-05-20,108.765625,108.78125,108.609375,108.71875,40816.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-20T02:00:00Z,2026-05-20T03:00:00Z,2026-05-20,108.71875,108.765625,108.6875,108.734375,23892.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-20T03:00:00Z,2026-05-20T04:00:00Z,2026-05-20,108.71875,108.796875,108.671875,108.796875,21263.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
SOURCE_NATIVE_FUTURES,S26_FAST_MEAN_REVERSION_ZN_WORKED_EXAMPLE_EXTENDED_COVERAGE,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,instrument_id,APPENDIX_C_172_004,ZN,42000661,ZNM6,2026-05-20T04:00:00Z,2026-05-20T05:00:00Z,2026-05-20,108.796875,108.84375,108.75,108.765625,21350.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,2828F6003B46B785B7F51A61BFD5C246773B377CAB49420ACABCA47733894D3B,QUARANTINE_ONLY_NOT_FORECAST_READY
